S2801_C01_001E,S2801_C01_005E,S2801_C01_006E,FIPS,STATEFP,COUNTYFP,TRACTCE
1923,1560,88,48141004317,48,141,004317
1251,929,83,48141004318,48,141,004318
1656,1447,198,48141004319,48,141,004319
918,816,66,48141004320,48,141,004320
988,843,7,48141010101,48,141,010101
814,769,45,48141010102,48,141,010102
479,445,6,48141010103,48,141,010103
1116,829,229,48141010203,48,141,010203
2879,2612,242,48141010207,48,141,010207
2401,2155,102,48141010210,48,141,010210
1005,899,13,48141010211,48,141,010211
2921,2640,238,48141010212,48,141,010212
2422,2344,68,48141010213,48,141,010213
1944,1800,32,48141010214,48,141,010214
3068,2846,55,48141010215,48,141,010215
2625,2207,373,48141010216,48,141,010216
1571,1403,23,48141010217,48,141,010217
1077,1027,9,48141010218,48,141,010218
2731,2175,142,48141010219,48,141,010219
1505,1111,173,48141010220,48,141,010220
1522,1088,235,48141010221,48,141,010221
582,410,90,48141010222,48,141,010222
1109,791,55,48141010303,48,141,010303
2106,1536,244,48141010307,48,141,010307
2207,1918,186,48141010311,48,141,010311
1323,956,38,48141010312,48,141,010312
1340,1089,82,48141010316,48,141,010316
1302,1143,124,48141010317,48,141,010317
201,152,32,48141010319,48,141,010319
1491,1387,140,48141010322,48,141,010322
1313,1200,82,48141010323,48,141,010323
2441,2216,326,48141010324,48,141,010324
2463,2112,234,48141010325,48,141,010325
1621,1280,114,48141010326,48,141,010326
1200,977,10,48141010327,48,141,010327
1494,1347,120,48141010328,48,141,010328
1581,1438,78,48141010329,48,141,010329
2991,2824,174,48141010330,48,141,010330
3751,3522,437,48141010331,48,141,010331
2642,2363,298,48141010332,48,141,010332
1163,1061,241,48141010333,48,141,010333
906,772,149,48141010334,48,141,010334
994,885,228,48141010335,48,141,010335
1949,1748,195,48141010336,48,141,010336
2230,2093,183,48141010337,48,141,010337
2157,1953,107,48141010338,48,141,010338
2675,2217,11,48141010339,48,141,010339
615,487,112,48141010340,48,141,010340
12051,11330,993,48141010341,48,141,010341
4298,3958,433,48141010342,48,141,010342
1663,1481,48,48141010343,48,141,010343
773,611,169,48141010344,48,141,010344
2734,2413,280,48141010345,48,141,010345
1232,1005,239,48141010346,48,141,010346
1247,1041,287,48141010347,48,141,010347
1757,1358,386,48141010401,48,141,010401
1312,965,222,48141010404,48,141,010404
1920,1578,348,48141010405,48,141,010405
808,631,221,48141010406,48,141,010406
1933,1609,488,48141010407,48,141,010407
1093,880,181,48141010408,48,141,010408
1635,1347,192,48141010409,48,141,010409
1271,1108,167,48141010501,48,141,010501
516,370,110,48141010502,48,141,010502
360,251,123,48141010504,48,141,010504
859,566,176,48141010505,48,141,010505
776,617,218,48141010506,48,141,010506
1689,1611,11,48141010600,48,141,010600
0,0,0,48141980000,48,141,980000
1165,937,49,48143950100,48,143,950100
1190,1021,104,48143950201,48,143,950201
2466,1971,428,48143950202,48,143,950202
1664,1321,202,48143950300,48,143,950300
2298,2040,205,48143950400,48,143,950400
2624,2255,286,48143950500,48,143,950500
1396,1067,73,48143950600,48,143,950600
792,579,92,48143950700,48,143,950700
983,755,139,48145000200,48,145,000200
1066,613,138,48145000300,48,145,000300
538,271,88,48145000400,48,145,000400
720,541,85,48145000500,48,145,000500
910,594,56,48145000700,48,145,000700
982,563,114,48145000800,48,145,000800
1100,808,123,48147950100,48,147,950100
1217,944,165,48147950300,48,147,950300
1073,743,207,48147950401,48,147,950401
2466,1995,478,48147950402,48,147,950402
1050,731,126,48147950500,48,147,950500
932,730,144,48147950600,48,147,950600
1729,1416,217,48147950701,48,147,950701
1232,1084,80,48147950702,48,147,950702
1654,1170,136,48147950800,48,147,950800
826,564,28,48149970100,48,149,970100
930,644,44,48149970200,48,149,970200
2110,1347,128,48149970300,48,149,970300
1396,938,110,48149970400,48,149,970400
1335,806,73,48149970500,48,149,970500
1793,1149,129,48149970600,48,149,970600
745,419,35,48149970700,48,149,970700
731,538,60,48151950300,48,151,950300
870,570,60,48151950400,48,151,950400
923,747,102,48153950500,48,153,950500
1348,935,238,48153950600,48,153,950600
533,368,80,48155950100,48,155,950100
1792,1532,185,48157670101,48,157,670101
958,849,21,48157670102,48,157,670102
2315,1895,289,48157670200,48,157,670200
1130,945,56,48157670300,48,157,670300
1619,1541,202,48157670400,48,157,670400
1673,1499,103,48157670500,48,157,670500
3113,2825,230,48157670601,48,157,670601
587,562,21,48157670602,48,157,670602
2400,2282,26,48157670700,48,157,670700
4775,4365,296,48157670800,48,157,670800
3957,3535,52,48157670901,48,157,670901
2549,2417,139,48157670902,48,157,670902
2224,2003,44,48157671001,48,157,671001
2405,2136,16,48157671002,48,157,671002
2763,2623,302,48157671100,48,157,671100
2097,1847,185,48157671200,48,157,671200
1271,1152,122,48157671300,48,157,671300
3224,2827,245,48157671400,48,157,671400
2608,2449,16,48157671501,48,157,671501
492,461,7,48157671502,48,157,671502
2802,2507,89,48157671601,48,157,671601
1184,1120,35,48157671602,48,157,671602
2171,1861,0,48157671700,48,157,671700
1253,1061,105,48157671800,48,157,671800
1418,1274,13,48157671900,48,157,671900
2591,2326,76,48157672001,48,157,672001
2815,2521,194,48157672002,48,157,672002
1853,1503,44,48157672100,48,157,672100
1636,1536,68,48157672200,48,157,672200
2354,1971,70,48157672301,48,157,672301
3140,2772,98,48157672302,48,157,672302
2625,2218,76,48157672400,48,157,672400
2340,1859,26,48157672500,48,157,672500
3047,2774,78,48157672601,48,157,672601
1784,1723,111,48157672602,48,157,672602
3439,3137,130,48157672701,48,157,672701
2156,2066,19,48157672702,48,157,672702
2323,2234,86,48157672800,48,157,672800
16932,16304,0,48157672900,48,157,672900
2498,2284,19,48157673001,48,157,673001
3019,2778,46,48157673002,48,157,673002
3754,3563,41,48157673003,48,157,673003
20705,19836,120,48157673101,48,157,673101
6057,5534,73,48157673102,48,157,673102
5793,5421,89,48157673200,48,157,673200
2686,2491,0,48157673300,48,157,673300
8969,8646,168,48157673400,48,157,673400
3198,3006,35,48157673500,48,157,673500
2479,2336,21,48157673600,48,157,673600
4,0,0,48157673700,48,157,673700
2629,2378,19,48157673800,48,157,673800
2752,2557,0,48157673901,48,157,673901
3391,3166,30,48157673902,48,157,673902
3208,2701,204,48157674000,48,157,674000
2659,2378,22,48157674100,48,157,674100
1782,1726,48,48157674200,48,157,674200
2801,2649,52,48157674300,48,157,674300
6130,5934,63,48157674400,48,157,674400
4188,4118,66,48157674501,48,157,674501
6467,6130,123,48157674502,48,157,674502
1409,1270,32,48157674601,48,157,674601
2749,2650,0,48157674602,48,157,674602
1982,1818,11,48157674603,48,157,674603
1393,1255,0,48157674604,48,157,674604
5239,4875,81,48157674700,48,157,674700
2046,1654,315,48157674800,48,157,674800
1634,1164,291,48157674900,48,157,674900
960,679,151,48157675000,48,157,675000
3936,3369,241,48157675100,48,157,675100
1866,1496,223,48157675200,48,157,675200
2204,1619,269,48157675300,48,157,675300
2719,2288,301,48157675400,48,157,675400
6963,6466,276,48157675500,48,157,675500
2331,1913,184,48157675600,48,157,675600
2308,1906,358,48157675700,48,157,675700
1160,782,57,48157675800,48,157,675800
1979,1587,93,48159950100,48,159,950100
914,665,61,48159950200,48,159,950200
1072,757,95,48159950300,48,159,950300
1804,1315,195,48161000100,48,161,000100
444,360,40,48161000200,48,161,000200
513,380,80,48161000300,48,161,000300
902,634,45,48161000400,48,161,000400
1389,1090,169,48161000600,48,161,000600
1031,771,101,48161000700,48,161,000700
675,448,96,48161000900,48,161,000900
2126,1391,166,48163950100,48,163,950100
1396,797,238,48163950200,48,163,950200
1020,806,266,48163950300,48,163,950300
1120,846,181,48165950100,48,165,950100
2856,2186,422,48165950200,48,165,950200
1836,1499,33,48165950300,48,165,950300
1944,1709,0,48167720100,48,167,720100
1737,1447,47,48167720200,48,167,720200
788,659,20,48167720301,48,167,720301
2173,1995,0,48167720302,48,167,720302
2622,2568,40,48167720400,48,167,720400
1431,1318,40,48167720501,48,167,720501
3629,3325,106,48167720502,48,167,720502
5255,5027,151,48167720503,48,167,720503
5573,5272,138,48167720600,48,167,720600
4140,3881,159,48167720700,48,167,720700
1477,1241,254,48167720800,48,167,720800
1942,1437,202,48167720900,48,167,720900
806,630,84,48167721000,48,167,721000
4218,3286,586,48167721100,48,167,721100
7915,7033,78,48167721201,48,167,721201
2460,2351,104,48167721202,48,167,721202
2001,1785,137,48167721300,48,167,721300
3259,3005,26,48167721400,48,167,721400
3553,3205,117,48167721500,48,167,721500
825,723,128,48167721600,48,167,721600
3289,2859,445,48167721700,48,167,721700
1851,1665,295,48167721800,48,167,721800
3890,3316,646,48167721900,48,167,721900
2070,1733,45,48167722001,48,167,722001
1354,1055,195,48167722002,48,167,722002
2431,1811,196,48167722100,48,167,722100
1197,887,232,48167722200,48,167,722200
2067,1544,317,48167722300,48,167,722300
926,691,198,48167722600,48,167,722600
1796,1351,178,48167722700,48,167,722700
881,674,145,48167722800,48,167,722800
1045,834,95,48167722900,48,167,722900
1375,805,112,48167723000,48,167,723000
1461,1277,271,48167723100,48,167,723100
1683,1361,148,48167723200,48,167,723200
2384,2039,107,48167723300,48,167,723300
2536,2089,232,48167723400,48,167,723400
423,390,39,48167723501,48,167,723501
3214,2736,437,48167723502,48,167,723502
1717,1382,164,48167723600,48,167,723600
962,717,184,48167723700,48,167,723700
2027,1716,46,48167723800,48,167,723800
1027,861,63,48167723900,48,167,723900
213,194,10,48167724000,48,167,724000
585,432,70,48167724101,48,167,724101
1285,1209,86,48167724200,48,167,724200
1371,1190,72,48167724300,48,167,724300
1463,1143,145,48167724400,48,167,724400
532,412,33,48167724500,48,167,724500
720,483,179,48167724600,48,167,724600
707,502,138,48167724700,48,167,724700
585,460,92,48167724800,48,167,724800
683,557,91,48167724900,48,167,724900
819,567,96,48167725000,48,167,725000
753,503,125,48167725100,48,167,725100
795,575,166,48167725200,48,167,725200
814,682,6,48167725300,48,167,725300
1537,1198,155,48167725400,48,167,725400
504,412,20,48167725500,48,167,725500
2207,1819,252,48167725600,48,167,725600
908,804,17,48167725700,48,167,725700
1674,1368,368,48167725800,48,167,725800
1351,1229,96,48167725900,48,167,725900
565,494,30,48167726000,48,167,726000
1236,1151,35,48167726100,48,167,726100
777,536,86,48167726200,48,167,726200
0,0,0,48167990000,48,167,990000
1543,1266,235,48169950100,48,169,950100
1789,1338,157,48171950100,48,171,950100
1817,1316,86,48171950200,48,171,950200
2912,2234,158,48171950300,48,171,950300
2617,2017,144,48171950400,48,171,950400
1559,1109,137,48171950500,48,171,950500
403,332,37,48173950100,48,173,950100
1581,1172,130,48175960100,48,175,960100
1146,729,75,48175960200,48,175,960200
1216,839,272,48177000100,48,177,000100
1890,1431,221,48177000200,48,177,000200
1280,870,251,48177000300,48,177,000300
773,544,126,48177000400,48,177,000400
1304,1049,351,48177000500,48,177,000500
901,733,161,48177000600,48,177,000600
1268,977,73,48179950100,48,179,950100
1646,1304,45,48179950300,48,179,950300
1704,1306,205,48179950400,48,179,950400
1026,725,147,48179950500,48,179,950500
808,553,142,48179950600,48,179,950600
792,588,233,48179950700,48,179,950700
640,448,178,48179950800,48,179,950800
1947,1530,182,48181000101,48,181,000101
1235,991,117,48181000102,48,181,000102
938,598,66,48181000200,48,181,000200
1853,1626,190,48181000302,48,181,000302
2161,1684,190,48181000303,48,181,000303
1442,1155,165,48181000304,48,181,000304
1101,831,172,48181000400,48,181,000400
1504,1130,215,48181000501,48,181,000501
514,360,51,48181000502,48,181,000502
1408,1025,147,48181000600,48,181,000600
1518,1005,287,48181000700,48,181,000700
2152,1601,129,48181000800,48,181,000800
1710,1299,153,48181000901,48,181,000901
3059,2363,222,48181000902,48,181,000902
1789,1481,266,48181001101,48,181,001101
2844,2121,237,48181001102,48,181,001102
2390,1841,247,48181001200,48,181,001200
1542,1256,271,48181001300,48,181,001300
1662,1161,208,48181001400,48,181,001400
2213,1776,230,48181001500,48,181,001500
2165,1828,175,48181001700,48,181,001700
2409,1961,221,48181001801,48,181,001801
1732,1456,145,48181001802,48,181,001802
2281,2000,39,48181001803,48,181,001803
3954,3353,483,48181001900,48,181,001900
931,594,161,48181002000,48,181,002000
2967,2345,416,48183000200,48,183,000200
2005,1542,219,48183000300,48,183,000300
1612,1459,228,48183000401,48,183,000401
1615,1295,186,48183000402,48,183,000402
2170,1930,117,48183000501,48,183,000501
2080,1771,424,48183000502,48,183,000502
3338,2863,115,48183000600,48,183,000600
1992,1674,335,48183000700,48,183,000700
2160,1615,311,48183000800,48,183,000800
1125,847,253,48183000900,48,183,000900
745,598,166,48183001000,48,183,001000
1258,872,224,48183001100,48,183,001100
833,578,192,48183001200,48,183,001200
1398,1024,347,48183001300,48,183,001300
1378,1033,342,48183001400,48,183,001400
1266,862,363,48183001500,48,183,001500
2012,1812,101,48183010100,48,183,010100
2802,2297,511,48183010200,48,183,010200
1850,1594,221,48183010301,48,183,010301
2051,1933,359,48183010302,48,183,010302
2796,2260,309,48183010400,48,183,010400
1965,1537,230,48183010500,48,183,010500
2601,2190,98,48183010600,48,183,010600
1432,1013,293,48183010700,48,183,010700
9,9,0,48183980000,48,183,980000
1575,1043,215,48185180101,48,185,180101
1717,1307,308,48185180102,48,185,180102
2479,2038,357,48185180200,48,185,180200
1921,1552,234,48185180301,48,185,180301
1259,939,36,48185180302,48,185,180302
60,60,0,48185180400,48,185,180400
1497,1119,135,48187210100,48,187,210100
1513,1127,338,48187210200,48,187,210200
2150,1591,641,48187210300,48,187,210300
1658,1283,82,48187210400,48,187,210400
2037,1712,114,48187210504,48,187,210504
1571,1443,431,48187210505,48,187,210505
1071,864,187,48187210506,48,187,210506
2321,2009,25,48187210507,48,187,210507
1112,950,157,48187210508,48,187,210508
749,579,109,48187210603,48,187,210603
4384,3672,188,48187210604,48,187,210604
1152,891,45,48187210606,48,187,210606
3088,2702,44,48187210607,48,187,210607
1493,1135,153,48187210608,48,187,210608
1475,1309,166,48187210705,48,187,210705
2115,1766,169,48187210706,48,187,210706
2156,1868,8,48187210707,48,187,210707
1956,1774,50,48187210708,48,187,210708
1636,1528,24,48187210709,48,187,210709
1445,1295,0,48187210710,48,187,210710
1144,1037,27,48187210711,48,187,210711
1566,1525,55,48187210712,48,187,210712
2440,2304,69,48187210713,48,187,210713
3155,2822,81,48187210714,48,187,210714
2098,1394,190,48187210801,48,187,210801
1497,1238,171,48187210803,48,187,210803
1604,1319,164,48187210804,48,187,210804
2174,1616,218,48187210901,48,187,210901
1853,1552,215,48187210902,48,187,210902
1360,960,304,48189950100,48,189,950100
1091,750,267,48189950200,48,189,950200
2458,2031,385,48189950300,48,189,950300
1412,1164,209,48189950400,48,189,950400
1000,753,173,48189950500,48,189,950500
1112,851,195,48189950600,48,189,950600
1015,783,243,48189950700,48,189,950700
498,381,84,48189950800,48,189,950800
987,762,133,48189950900,48,189,950900
1267,811,147,48191950500,48,191,950500
875,669,72,48193950100,48,193,950100
832,619,33,48193950200,48,193,950200
1282,868,118,48193950300,48,193,950300
530,425,79,48195950100,48,195,950100
1308,1078,177,48195950300,48,195,950300
1596,1126,260,48197950100,48,197,950100
1321,1011,195,48199030100,48,199,030100
2154,1872,272,48199030200,48,199,030200
4274,3509,343,48199030300,48,199,030300
766,578,85,48199030400,48,199,030400
1526,1305,68,48199030501,48,199,030501
3001,2450,269,48199030502,48,199,030502
1404,1193,73,48199030600,48,199,030600
1480,1095,168,48199030700,48,199,030700
1551,1258,285,48199030800,48,199,030800
1641,1285,185,48199030900,48,199,030900
1508,1160,141,48199031000,48,199,031000
3124,2826,139,48201100000,48,201,100000
46,46,5,48201210100,48,201,210100
1563,998,181,48201210400,48,201,210400
1784,1501,373,48201210500,48,201,210500
2103,1717,232,48201210600,48,201,210600
749,624,191,48201210700,48,201,210700
847,595,161,48201210800,48,201,210800
564,312,62,48201210900,48,201,210900
707,372,84,48201211000,48,201,211000
1903,1205,483,48201211100,48,201,211100
1012,525,125,48201211200,48,201,211200
2105,1458,400,48201211300,48,201,211300
1453,1145,290,48201211400,48,201,211400
1905,1453,316,48201211500,48,201,211500
1160,830,186,48201211600,48,201,211600
1458,935,287,48201211700,48,201,211700
1446,1061,252,48201211900,48,201,211900
1598,1074,303,48201212300,48,201,212300
909,632,141,48201212400,48,201,212400
1348,944,297,48201212500,48,201,212500
677,433,76,48201220100,48,201,220100
862,573,103,48201220200,48,201,220200
1237,772,189,48201220300,48,201,220300
1267,561,132,48201220400,48,201,220400
1742,803,349,48201220500,48,201,220500
1068,710,167,48201220600,48,201,220600
1914,877,196,48201220700,48,201,220700
1078,447,197,48201220800,48,201,220800
492,225,57,48201220900,48,201,220900
1105,538,65,48201221000,48,201,221000
981,507,84,48201221100,48,201,221100
1674,830,195,48201221200,48,201,221200
2521,1440,181,48201221300,48,201,221300
1801,1027,244,48201221400,48,201,221400
2701,1238,273,48201221500,48,201,221500
2443,1146,132,48201221600,48,201,221600
2277,1038,143,48201221700,48,201,221700
1080,371,114,48201221800,48,201,221800
1308,526,191,48201221900,48,201,221900
560,274,52,48201222000,48,201,222000
1407,573,105,48201222100,48,201,222100
1007,289,39,48201222200,48,201,222200
1219,611,108,48201222300,48,201,222300
914,317,84,48201222401,48,201,222401
