S1601_C01_001E,S1601_C01_002E,S1601_C01_003E,S1601_C01_004E,S1601_C01_008E,S1601_C01_012E,S1601_C01_016E,FIPS,STATEFP,COUNTYFP,TRACTCE
930,366,564,92,308,113,51,48201454400,48,201,454400
9131,5457,3674,769,1400,1333,172,48201454501,48,201,454501
2422,1395,1027,174,307,390,156,48201454502,48,201,454502
4862,3358,1504,995,232,142,135,48201454600,48,201,454600
6571,5328,1243,785,260,180,18,48201454700,48,201,454700
7823,4598,3225,2490,257,466,12,48201454800,48,201,454800
11396,6382,5014,1810,1259,1584,361,48201454900,48,201,454900
2704,1944,760,404,195,127,34,48201455000,48,201,455000
6603,4167,2436,1610,448,265,113,48201455101,48,201,455101
2749,2185,564,215,98,251,0,48201455102,48,201,455102
4120,3371,749,568,95,20,66,48201455200,48,201,455200
10050,5937,4113,2807,664,352,290,48201455300,48,201,455300
2260,1500,760,484,97,179,0,48201510100,48,201,510100
6370,4292,2078,1349,379,318,32,48201510200,48,201,510200
4834,4391,443,238,90,97,18,48201510300,48,201,510300
3530,2822,708,424,140,103,41,48201510400,48,201,510400
3391,2630,761,441,194,103,23,48201510500,48,201,510500
6613,5259,1354,584,465,261,44,48201510600,48,201,510600
4521,3499,1022,382,415,205,20,48201510700,48,201,510700
8237,6116,2121,1040,1006,68,7,48201510800,48,201,510800
6914,4745,2169,1134,318,334,383,48201510900,48,201,510900
2789,2209,580,326,162,92,0,48201511001,48,201,511001
4305,3424,881,634,50,197,0,48201511002,48,201,511002
3295,2414,881,468,153,260,0,48201511100,48,201,511100
5589,4099,1490,1105,112,227,46,48201511200,48,201,511200
3805,3328,477,369,72,36,0,48201511301,48,201,511301
3518,3113,405,215,168,2,20,48201511302,48,201,511302
2864,2043,821,682,104,35,0,48201511400,48,201,511400
7251,4458,2793,2235,312,229,17,48201511500,48,201,511500
3357,1424,1933,1820,92,21,0,48201511600,48,201,511600
1988,1144,844,580,146,118,0,48201520100,48,201,520100
3182,2289,893,576,180,137,0,48201520200,48,201,520200
4968,2077,2891,2686,85,80,40,48201520300,48,201,520300
3032,1031,2001,1947,52,2,0,48201520400,48,201,520400
8794,2013,6781,6769,12,0,0,48201520500,48,201,520500
2485,513,1972,1784,5,165,18,48201520601,48,201,520601
5263,1263,4000,3952,0,37,11,48201520602,48,201,520602
3935,2619,1316,1009,147,160,0,48201520700,48,201,520700
2271,791,1480,1399,6,66,9,48201521000,48,201,521000
2101,393,1708,1708,0,0,0,48201521100,48,201,521100
5319,1233,4086,4005,16,65,0,48201521200,48,201,521200
5096,1613,3483,2937,99,422,25,48201521300,48,201,521300
6909,452,6457,6197,0,91,169,48201521400,48,201,521400
5303,1882,3421,3260,122,39,0,48201521500,48,201,521500
3457,1159,2298,2251,25,22,0,48201521600,48,201,521600
6369,2926,3443,3215,74,115,39,48201521700,48,201,521700
5682,2147,3535,2353,135,1038,9,48201521800,48,201,521800
5654,3146,2508,1865,74,569,0,48201521900,48,201,521900
4340,2310,2030,1886,39,87,18,48201522000,48,201,522000
7093,3382,3711,3424,98,189,0,48201522100,48,201,522100
3554,1268,2286,2152,0,114,20,48201522201,48,201,522201
4063,1181,2882,2603,123,113,43,48201522202,48,201,522202
3503,1212,2291,2126,45,114,6,48201522301,48,201,522301
3383,811,2572,2265,62,124,121,48201522302,48,201,522302
4850,3181,1669,1474,79,116,0,48201522401,48,201,522401
3769,1041,2728,2493,178,28,29,48201522402,48,201,522402
4837,4124,713,360,188,161,4,48201522500,48,201,522500
5638,1673,3965,3861,104,0,0,48201530100,48,201,530100
3406,2646,760,605,30,125,0,48201530200,48,201,530200
2219,1414,805,777,28,0,0,48201530300,48,201,530300
2752,1416,1336,1331,0,0,5,48201530400,48,201,530400
4772,2068,2704,2703,0,1,0,48201530500,48,201,530500
3172,1238,1934,1868,0,66,0,48201530600,48,201,530600
5389,1983,3406,3349,23,11,23,48201530700,48,201,530700
4179,3329,850,747,103,0,0,48201530800,48,201,530800
3796,2408,1388,1315,53,20,0,48201530900,48,201,530900
3490,2622,868,606,156,106,0,48201531000,48,201,531000
3003,2337,666,542,110,14,0,48201531100,48,201,531100
3224,2029,1195,994,114,46,41,48201531200,48,201,531200
5196,2848,2348,2283,0,0,65,48201531300,48,201,531300
2059,1554,505,431,57,17,0,48201531400,48,201,531400
2568,1527,1041,934,67,40,0,48201531500,48,201,531500
2944,1946,998,924,46,28,0,48201531600,48,201,531600
3078,2546,532,332,162,38,0,48201531700,48,201,531700
2353,1508,845,758,43,44,0,48201531800,48,201,531800
4616,2920,1696,1544,121,31,0,48201531900,48,201,531900
5967,2684,3283,3104,110,69,0,48201532001,48,201,532001
1072,829,243,225,13,5,0,48201532002,48,201,532002
6885,2813,4072,3680,75,317,0,48201532100,48,201,532100
3407,1067,2340,2255,20,25,40,48201532200,48,201,532200
6533,3607,2926,2666,132,103,25,48201532300,48,201,532300
5840,2341,3499,3368,42,89,0,48201532400,48,201,532400
8698,2927,5771,3884,58,1662,167,48201532501,48,201,532501
4907,1353,3554,3345,43,158,8,48201532502,48,201,532502
6975,2975,4000,3252,0,733,15,48201532600,48,201,532600
4570,2809,1761,1739,12,10,0,48201532700,48,201,532700
1780,774,1006,933,36,37,0,48201532800,48,201,532800
5235,2416,2819,2572,0,247,0,48201532900,48,201,532900
2277,1612,665,616,19,30,0,48201533000,48,201,533000
6321,3888,2433,2237,39,148,9,48201533100,48,201,533100
3690,2187,1503,1321,46,136,0,48201533200,48,201,533200
5567,4309,1258,1246,12,0,0,48201533300,48,201,533300
10772,4099,6673,6317,25,331,0,48201533400,48,201,533400
3979,971,3008,2710,210,88,0,48201533500,48,201,533500
4984,1584,3400,3124,0,276,0,48201533600,48,201,533600
5215,1297,3918,3883,9,26,0,48201533701,48,201,533701
3482,795,2687,2610,0,77,0,48201533702,48,201,533702
10031,3096,6935,5592,209,1134,0,48201533801,48,201,533801
6946,1712,5234,4236,54,909,35,48201533802,48,201,533802
8935,3312,5623,5182,100,341,0,48201533901,48,201,533901
3989,1542,2447,2268,0,179,0,48201533902,48,201,533902
2868,621,2247,1806,39,402,0,48201534001,48,201,534001
6157,2664,3493,3201,31,261,0,48201534002,48,201,534002
2624,945,1679,1373,0,287,19,48201534003,48,201,534003
7579,3039,4540,3323,163,1017,37,48201534100,48,201,534100
3012,920,2092,1694,46,352,0,48201534201,48,201,534201
9133,6064,3069,1873,277,857,62,48201534202,48,201,534202
2080,746,1334,1136,49,149,0,48201534203,48,201,534203
9950,5966,3984,1678,794,1382,130,48201540100,48,201,540100
2342,856,1486,1290,57,139,0,48201540200,48,201,540200
5976,1580,4396,4235,49,112,0,48201540501,48,201,540501
4543,3242,1301,1043,205,53,0,48201540502,48,201,540502
3803,2048,1755,1149,153,392,61,48201540601,48,201,540601
6555,3425,3130,2249,381,254,246,48201540602,48,201,540602
6661,3006,3655,2737,138,661,119,48201540700,48,201,540700
6641,2484,4157,3279,133,439,306,48201540800,48,201,540800
2494,2016,478,212,70,168,28,48201540901,48,201,540901
6559,4490,2069,1300,383,199,187,48201540902,48,201,540902
10647,6488,4159,2061,1173,889,36,48201541001,48,201,541001
8226,5741,2485,1065,83,1037,300,48201541002,48,201,541002
13003,8439,4564,2372,652,873,667,48201541003,48,201,541003
6734,4517,2217,1010,330,388,489,48201541100,48,201,541100
8438,6133,2305,1195,373,611,126,48201541201,48,201,541201
7892,5072,2820,2469,94,231,26,48201541202,48,201,541202
2596,2118,478,251,41,123,63,48201541203,48,201,541203
11941,5284,6657,5114,272,1271,0,48201541300,48,201,541300
14800,6404,8396,5223,414,2519,240,48201541400,48,201,541400
5178,2738,2440,1683,391,245,121,48201541500,48,201,541500
5639,3877,1762,1030,206,479,47,48201541601,48,201,541601
10075,3976,6099,5668,157,274,0,48201541602,48,201,541602
10262,6109,4153,2472,356,639,686,48201541700,48,201,541700
6153,2818,3335,2686,125,387,137,48201541800,48,201,541800
7382,4071,3311,2414,333,315,249,48201541900,48,201,541900
14539,10023,4516,2705,364,794,653,48201542000,48,201,542000
23895,12518,11377,9264,1106,903,104,48201542101,48,201,542101
15374,8473,6901,5927,195,196,583,48201542102,48,201,542102
22202,9662,12540,10261,306,1282,691,48201542200,48,201,542200
13441,6273,7168,6050,241,565,312,48201542301,48,201,542301
7310,3502,3808,3187,188,215,218,48201542302,48,201,542302
11728,4826,6902,6001,151,334,416,48201542400,48,201,542400
2766,2458,308,225,59,15,9,48201542500,48,201,542500
5367,3493,1874,1380,229,113,152,48201542600,48,201,542600
5162,3631,1531,1260,129,99,43,48201542700,48,201,542700
8552,5705,2847,2729,0,118,0,48201542800,48,201,542800
23876,15432,8444,6188,900,974,382,48201542900,48,201,542900
15671,11256,4415,2105,909,1280,121,48201543001,48,201,543001
25062,17463,7599,3396,1583,1966,654,48201543002,48,201,543002
18679,9367,9312,7725,412,1010,165,48201543003,48,201,543003
2320,1374,946,902,21,8,15,48201543100,48,201,543100
7667,4371,3296,2385,188,723,0,48201543200,48,201,543200
4884,2641,2243,2202,38,3,0,48201550100,48,201,550100
3476,2406,1070,900,84,0,86,48201550200,48,201,550200
6974,4808,2166,2055,66,0,45,48201550301,48,201,550301
12440,8244,4196,3486,374,130,206,48201550302,48,201,550302
14108,7549,6559,5119,442,683,315,48201550401,48,201,550401
10585,7243,3342,2210,486,515,131,48201550402,48,201,550402
6303,2861,3442,2763,426,167,86,48201550500,48,201,550500
6437,2706,3731,3270,186,251,24,48201550601,48,201,550601
3116,1357,1759,1573,15,165,6,48201550602,48,201,550602
6098,2014,4084,3777,0,305,2,48201550603,48,201,550603
3580,1759,1821,1438,100,283,0,48201550700,48,201,550700
3497,1908,1589,1369,60,130,30,48201550800,48,201,550800
9170,3367,5803,4556,271,976,0,48201550900,48,201,550900
3421,1046,2375,2065,87,176,47,48201551000,48,201,551000
10610,4584,6026,4238,545,1090,153,48201551100,48,201,551100
7014,4333,2681,1680,221,719,61,48201551200,48,201,551200
3900,2311,1589,974,128,487,0,48201551300,48,201,551300
4603,2759,1844,1262,134,340,108,48201551400,48,201,551400
7479,4238,3241,1916,216,1074,35,48201551500,48,201,551500
8580,4550,4030,3254,176,540,60,48201551600,48,201,551600
8091,6044,2047,1261,208,578,0,48201551701,48,201,551701
3730,2366,1364,507,141,687,29,48201551702,48,201,551702
8156,4723,3433,1289,743,1401,0,48201551703,48,201,551703
4089,3655,434,332,10,92,0,48201551800,48,201,551800
5736,4127,1609,1268,119,104,118,48201551900,48,201,551900
8452,6371,2081,1214,339,457,71,48201552001,48,201,552001
1297,843,454,234,79,118,23,48201552002,48,201,552002
4031,2715,1316,902,89,263,62,48201552101,48,201,552101
5940,3818,2122,1321,182,499,120,48201552102,48,201,552102
3063,2204,859,474,175,141,69,48201552103,48,201,552103
7161,4901,2260,1436,191,633,0,48201552200,48,201,552200
4145,3459,686,416,171,11,88,48201552301,48,201,552301
4042,3271,771,286,244,179,62,48201552302,48,201,552302
7011,4220,2791,1940,329,386,136,48201552400,48,201,552400
10893,6195,4698,3466,161,1071,0,48201552500,48,201,552500
5916,4336,1580,485,222,756,117,48201552601,48,201,552601
6188,4410,1778,822,187,614,155,48201552602,48,201,552602
7804,5342,2462,1824,87,380,171,48201552700,48,201,552700
9487,8269,1218,744,243,231,0,48201552800,48,201,552800
8371,7069,1302,1003,211,88,0,48201552900,48,201,552900
5504,4027,1477,1063,82,324,8,48201553001,48,201,553001
4529,2451,2078,1596,164,310,8,48201553002,48,201,553002
6102,3891,2211,1886,152,130,43,48201553100,48,201,553100
6523,4301,2222,1752,158,312,0,48201553200,48,201,553200
5381,3988,1393,1203,146,44,0,48201553300,48,201,553300
3855,3227,628,334,165,125,4,48201553401,48,201,553401
8283,6391,1892,1092,255,408,137,48201553402,48,201,553402
7516,5355,2161,1045,146,902,68,48201553403,48,201,553403
6308,5137,1171,784,387,0,0,48201553500,48,201,553500
7095,5770,1325,447,417,402,59,48201553600,48,201,553600
3907,2706,1201,487,604,46,64,48201553700,48,201,553700
2674,2263,411,311,38,62,0,48201553801,48,201,553801
9492,5860,3632,2368,1102,162,0,48201553802,48,201,553802
7813,6408,1405,554,122,729,0,48201553900,48,201,553900
3241,2271,970,747,76,139,8,48201554001,48,201,554001
4069,3454,615,339,194,82,0,48201554002,48,201,554002
1114,931,183,122,20,35,6,48201554101,48,201,554101
9002,6749,2253,825,456,815,157,48201554102,48,201,554102
9104,5963,3141,2288,197,355,301,48201554200,48,201,554200
6996,6039,957,304,386,192,75,48201554301,48,201,554301
4280,3609,671,225,209,174,63,48201554302,48,201,554302
13932,11545,2387,1097,401,857,32,48201554401,48,201,554401
15614,12099,3515,2049,214,1002,250,48201554402,48,201,554402
11874,8802,3072,1794,528,750,0,48201554403,48,201,554403
5731,4286,1445,1070,57,273,45,48201554501,48,201,554501
5849,5224,625,354,27,185,59,48201554502,48,201,554502
4254,3800,454,247,110,71,26,48201554600,48,201,554600
7356,6035,1321,703,160,458,0,48201554700,48,201,554700
16033,10812,5221,4121,355,745,0,48201554801,48,201,554801
19718,15385,4333,2418,687,1112,116,48201554802,48,201,554802
9878,5997,3881,3237,224,264,156,48201554901,48,201,554901
8818,6716,2102,1267,262,344,229,48201554902,48,201,554902
12069,9196,2873,1466,492,780,135,48201554903,48,201,554903
7450,5464,1986,1408,71,421,86,48201555000,48,201,555000
10407,7506,2901,1830,412,643,16,48201555100,48,201,555100
9064,6000,3064,2413,382,233,36,48201555200,48,201,555200
2045,1556,489,467,0,22,0,48201555301,48,201,555301
18252,13146,5106,3350,1344,337,75,48201555302,48,201,555302
10589,7744,2845,2043,459,292,51,48201555303,48,201,555303
2269,1983,286,261,22,3,0,48201555401,48,201,555401
7746,5803,1943,1869,56,18,0,48201555402,48,201,555402
4526,3151,1375,1316,15,44,0,48201555501,48,201,555501
26650,19576,7074,3532,1630,1875,37,48201555502,48,201,555502
5558,4174,1384,1050,36,198,100,48201555600,48,201,555600
9196,7110,2086,1447,453,117,69,48201555701,48,201,555701
13645,11106,2539,1066,611,695,167,48201555702,48,201,555702
7933,4605,3328,2877,295,65,91,48201556000,48,201,556000
4,4,0,0,0,0,0,48201980000,48,201,980000
433,262,171,171,0,0,0,48201980100,48,201,980100
5171,4761,410,400,2,0,8,48203020102,48,203,020102
4288,4121,167,158,0,0,9,48203020103,48,203,020103
3434,3254,180,180,0,0,0,48203020104,48,203,020104
6265,6104,161,161,0,0,0,48203020200,48,203,020200
4521,4147,374,289,0,85,0,48203020301,48,203,020301
2881,2519,362,345,17,0,0,48203020302,48,203,020302
3708,3155,553,540,13,0,0,48203020401,48,203,020401
4648,4074,574,543,20,4,7,48203020402,48,203,020402
2759,1886,873,872,1,0,0,48203020501,48,203,020501
3957,3484,473,372,12,89,0,48203020502,48,203,020502
5857,5631,226,226,0,0,0,48203020603,48,203,020603
3286,3037,249,216,33,0,0,48203020604,48,203,020604
6431,6169,262,170,10,0,82,48203020605,48,203,020605
5101,4852,249,175,35,39,0,48203020606,48,203,020606
5359,4292,1067,917,77,72,1,48205950200,48,205,950200
3464,2733,731,691,32,0,8,48207950300,48,207,950300
2030,1638,392,368,7,17,0,48207950400,48,207,950400
2319,1923,396,291,30,65,10,48209010100,48,209,010100
6190,4745,1445,1216,102,123,4,48209010200,48,209,010200
4520,2680,1840,1750,16,74,0,48209010302,48,209,010302
8726,6548,2178,2170,0,8,0,48209010303,48,209,010303
7312,4995,2317,2125,178,0,14,48209010304,48,209,010304
11585,8160,3425,2959,236,197,33,48209010400,48,209,010400
4756,2988,1768,1599,0,53,116,48209010500,48,209,010500
11552,8703,2849,2690,108,51,0,48209010600,48,209,010600
8591,6548,2043,1432,437,168,6,48209010701,48,209,010701
2789,2243,546,515,31,0,0,48209010702,48,209,010702
4540,4247,293,268,25,0,0,48209010803,48,209,010803
9100,8301,799,532,267,0,0,48209010804,48,209,010804
8346,7738,608,378,184,46,0,48209010805,48,209,010805
4575,3876,699,616,35,33,15,48209010806,48,209,010806
2508,2126,382,367,7,8,0,48209010807,48,209,010807
5970,5299,671,607,64,0,0,48209010808,48,209,010808
5648,5136,512,378,47,87,0,48209010809,48,209,010809
7826,7030,796,640,79,77,0,48209010901,48,209,010901
16546,13641,2905,2190,0,152,563,48209010902,48,209,010902
6812,5018,1794,1628,62,82,22,48209010905,48,209,010905
15376,9993,5383,5176,16,191,0,48209010906,48,209,010906
13155,5624,7531,7316,188,11,16,48209010907,48,209,010907
14281,8279,6002,5008,135,254,605,48209010908,48,209,010908
7762,6289,1473,1262,89,112,10,48209010909,48,209,010909
9565,6505,3060,2931,58,71,0,48209010910,48,209,010910
3757,2537,1220,1195,25,0,0,48211950300,48,211,950300
6523,6337,186,166,16,0,4,48213950100,48,213,950100
4963,4536,427,427,0,0,0,48213950200,48,213,950200
7338,6216,1122,911,121,90,0,48213950300,48,213,950300
4484,3883,601,601,0,0,0,48213950400,48,213,950400
2444,2226,218,193,0,25,0,48213950500,48,213,950500
3940,3702,238,229,9,0,0,48213950601,48,213,950601
5067,4570,497,355,129,0,13,48213950602,48,213,950602
4184,3698,486,424,43,19,0,48213950700,48,213,950700
4984,4562,422,422,0,0,0,48213950800,48,213,950800
5262,4851,411,368,6,37,0,48213950901,48,213,950901
2127,2053,74,57,12,5,0,48213950902,48,213,950902
2292,2214,78,53,25,0,0,48213950903,48,213,950903
2325,1989,336,336,0,0,0,48213951000,48,213,951000
3296,3246,50,39,9,2,0,48213951100,48,213,951100
5753,3564,2189,2155,18,13,3,48213951200,48,213,951200
5238,4503,735,483,45,206,1,48213951300,48,213,951300
6362,6218,144,69,29,43,3,48213951400,48,213,951400
5847,604,5243,5243,0,0,0,48215020101,48,215,020101
8475,1950,6525,6465,60,0,0,48215020102,48,215,020102
7693,336,7357,7309,48,0,0,48215020201,48,215,020201
6393,551,5842,5842,0,0,0,48215020202,48,215,020202
8035,845,7190,7179,0,0,11,48215020204,48,215,020204
5035,596,4439,4408,0,0,31,48215020205,48,215,020205
10213,2753,7460,7084,100,276,0,48215020301,48,215,020301
9034,2595,6439,6366,73,0,0,48215020302,48,215,020302
8832,1372,7460,6880,0,557,23,48215020402,48,215,020402
4667,824,3843,3843,0,0,0,48215020403,48,215,020403
5057,1799,3258,3242,16,0,0,48215020404,48,215,020404
4981,619,4362,4169,23,169,1,48215020501,48,215,020501
10864,643,10221,10185,0,36,0,48215020503,48,215,020503
7117,367,6750,6587,0,163,0,48215020504,48,215,020504
2088,262,1826,1826,0,0,0,48215020600,48,215,020600
9898,2508,7390,7245,48,97,0,48215020701,48,215,020701
7455,1865,5590,5053,0,537,0,48215020721,48,215,020721
5033,398,4635,4620,8,0,7,48215020723,48,215,020723
3817,691,3126,2803,0,323,0,48215020724,48,215,020724
4022,468,3554,3554,0,0,0,48215020725,48,215,020725
6948,1670,5278,5236,0,0,42,48215020726,48,215,020726
6528,1986,4542,4414,105,23,0,48215020802,48,215,020802
4507,2067,2440,2397,43,0,0,48215020803,48,215,020803
4229,1054,3175,3111,64,0,0,48215020804,48,215,020804
4740,1581,3159,2712,103,344,0,48215020901,48,215,020901
5045,1309,3736,3550,170,16,0,48215020903,48,215,020903
4516,1997,2519,2488,9,22,0,48215020904,48,215,020904
6038,1276,4762,4730,32,0,0,48215021000,48,215,021000
2460,272,2188,2188,0,0,0,48215021100,48,215,021100
2878,565,2313,2271,0,42,0,48215021201,48,215,021201
4633,947,3686,3508,64,114,0,48215021202,48,215,021202
13781,966,12815,12815,0,0,0,48215021302,48,215,021302
8185,314,7871,7871,0,0,0,48215021303,48,215,021303
5816,198,5618,5592,26,0,0,48215021304,48,215,021304
7718,264,7454,7454,0,0,0,48215021305,48,215,021305
5108,655,4453,4453,0,0,0,48215021401,48,215,021401
4669,1272,3397,3339,0,58,0,48215021403,48,215,021403
9582,2539,7043,6980,23,24,16,48215021404,48,215,021404
3660,418,3242,3242,0,0,0,48215021500,48,215,021500
3677,461,3216,3216,0,0,0,48215021600,48,215,021600
9518,1492,8026,7896,0,90,40,48215021701,48,215,021701
11471,1615,9856,9856,0,0,0,48215021702,48,215,021702
4886,570,4316,4316,0,0,0,48215021803,48,215,021803
3424,417,3007,3007,0,0,0,48215021804,48,215,021804
8951,1170,7781,7781,0,0,0,48215021805,48,215,021805
7557,1225,6332,6332,0,0,0,48215021806,48,215,021806
7842,1566,6276,6235,0,0,41,48215021901,48,215,021901
4481,605,3876,3875,0,1,0,48215021903,48,215,021903
4363,976,3387,3387,0,0,0,48215021904,48,215,021904
